id,license,image_url,taxon_id
19513789,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30029867/medium.jpg,36488
19513793,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30029880/medium.jpg,36488
19513794,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30029881/medium.jpg,36488
19513822,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30029957/medium.jpg,36488
19513843,,https://static.inaturalist.org/photos/30029997/medium.jpg,36488
19515892,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30033365/medium.jpeg,36488
19515927,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30033443/medium.jpeg,36488
19515930,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30033450/medium.jpeg,36488
19516013,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30033544/medium.jpeg,36488
19516030,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30033592/medium.jpeg,36488
19516034,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30033602/medium.jpeg,36488
19516214,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30033774/medium.jpg,36488
19516847,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30036167/medium.jpg,36488
19516873,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30034885/medium.jpg,36488
19516894,,https://static.inaturalist.org/photos/30034947/medium.jpg,36488
19516899,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30034961/medium.jpg,36488
19516987,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30034957/medium.jpg,36488
19517019,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30035045/medium.jpg,36488
19517444,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30035662/medium.jpg,36488
19518193,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30036506/medium.jpg,36488
19518441,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30036915/medium.jpeg,36488
19520944,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30040529/medium.jpg,36488
19522432,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30042937/medium.jpeg,36488
19522831,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30044003/medium.jpg,36488
19523378,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30045080/medium.jpg,36455
19523803,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30045732/medium.jpeg,36488
19523923,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30045838/medium.jpg,36455
19524007,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30045986/medium.jpg,36455
19524223,,https://static.inaturalist.org/photos/30046371/medium.jpg,36488
19524312,,https://static.inaturalist.org/photos/30046452/medium.jpg,36488
19531074,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30058383/medium.jpg,36488
19533228,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30033476/medium.jpg,36488
19535210,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/30064994/medium.jpeg,36455
19539495,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30072018/medium.jpeg,36488
19542106,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30076341/medium.jpg,36391
19546329,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30084342/medium.jpg,36455
19555116,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30098486/medium.jpg,36455
19555128,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30098544/medium.jpg,36455
19555576,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30099455/medium.jpeg,36455
19558585,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30104403/medium.jpeg,36455
19562732,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30111455/medium.jpeg,36391
19570022,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30124463/medium.jpeg,36455
19570023,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30124470/medium.jpeg,36455
19575204,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30132980/medium.jpg,36488
19589475,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/30156902/medium.jpeg,36488
19590059,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/30157765/medium.jpeg,36488
19591977,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/30160951/medium.jpg,36488
19615827,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30201622/medium.jpg,36488
19615844,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/30201875/medium.jpg,36391
19616379,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30202679/medium.jpg,36488
19638178,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30239099/medium.jpeg,36455
19638766,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30239826/medium.jpeg,36455
19641982,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30245594/medium.jpeg,36455
19647525,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30255753/medium.png,36488
19647821,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30256281/medium.jpeg,36455
19651088,CC-BY-ND,https://inaturalist-open-data.s3.amazonaws.com/photos/30262264/medium.jpg,36455
19653885,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30267538/medium.jpeg,36488
19653889,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30267552/medium.jpeg,36488
19713137,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/30369903/medium.jpeg,36488
19717457,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30376881/medium.jpg,36455
19724042,,https://static.inaturalist.org/photos/30388414/medium.jpeg,36391
19735444,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30407468/medium.jpg,36391
19744962,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30423368/medium.jpg,36455
19749674,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/30431058/medium.jpeg,36391
19757058,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30443175/medium.jpeg,36391
19780741,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30483169/medium.jpg,36488
19805804,,https://static.inaturalist.org/photos/30527267/medium.jpg,36455
19805911,,https://static.inaturalist.org/photos/30527432/medium.jpg,36455
19807662,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30530595/medium.jpg,36455
19807830,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30530870/medium.jpg,36391
19808947,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30532609/medium.jpg,36455
19809036,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30532713/medium.jpg,36488
19809089,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30532823/medium.jpg,36488
19809197,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30532988/medium.jpg,36488
19809205,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30533001/medium.jpg,36455
19825325,,https://static.inaturalist.org/photos/30560284/medium.jpg,36488
19829012,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30566502/medium.jpeg,36488
19829266,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30567003/medium.jpeg,36488
19830878,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30569535/medium.png,36488
19834580,,https://static.inaturalist.org/photos/30576940/medium.jpg,36391
19843335,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30592620/medium.jpeg,36455
19865327,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30630851/medium.jpeg,36455
19866634,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30633116/medium.jpeg,36391
19874951,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/30647735/medium.jpg,36488
19904287,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30698928/medium.jpg,36391
19909731,,https://static.inaturalist.org/photos/30708682/medium.jpeg,36391
19977417,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/30829735/medium.jpg,36488
19982563,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30838459/medium.jpg,36488
19992352,,https://static.inaturalist.org/photos/30856938/medium.jpg,36455
19994339,,https://static.inaturalist.org/photos/30860007/medium.jpg,36488
20013534,,https://static.inaturalist.org/photos/30890750/medium.jpg,36455
20013549,,https://static.inaturalist.org/photos/30890768/medium.jpg,36455
20013553,,https://static.inaturalist.org/photos/30890777/medium.jpg,36455
20013557,,https://static.inaturalist.org/photos/30890787/medium.jpg,36455
20015143,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/30894173/medium.jpeg,36455
20033230,,https://static.inaturalist.org/photos/30926341/medium.jpg,36488
20078289,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31004979/medium.jpg,36391
20078330,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31005042/medium.jpg,36391
20083398,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31013820/medium.jpg,36455
20084509,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31015250/medium.jpg,36455
20105189,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31035174/medium.jpeg,36488
20107049,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31036557/medium.jpeg,36488
20107280,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31036762/medium.jpeg,36488
20107292,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31036780/medium.jpeg,36488
20107469,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31036898/medium.jpeg,36488
20107830,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31037137/medium.jpeg,36488
20107893,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31037169/medium.jpeg,36488
20112555,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31039575/medium.jpeg,36488
20112772,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31039710/medium.jpeg,36488
20125526,,https://static.inaturalist.org/photos/31043930/medium.jpg,36455
20140105,,https://static.inaturalist.org/photos/31062465/medium.jpeg,36391
20207739,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31190692/medium.jpg,36455
20207957,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31191139/medium.jpg,36455
20208083,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31191346/medium.jpg,36455
20210600,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31195881/medium.jpg,36391
20228076,,https://static.inaturalist.org/photos/31217511/medium.jpg,36391
20269958,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31288885/medium.jpeg,36455
20270911,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/31288862/medium.jpg,36391
20344333,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31413550/medium.jpg,36391
20345862,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31416106/medium.jpg,36488
20397333,,https://static.inaturalist.org/photos/31498385/medium.jpg,36488
20400401,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31500222/medium.jpg,36488
20400434,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31500259/medium.jpg,36455
20400592,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31500506/medium.jpg,36488
20400621,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31500528/medium.jpg,36488
20400630,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31500552/medium.jpg,36488
20400663,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31500634/medium.jpg,36488
20400703,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31500741/medium.jpg,36488
20400721,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31500779/medium.jpg,36488
20400735,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31500793/medium.jpg,36488
20434179,CC-BY-SA,https://static.inaturalist.org/photos/31548191/medium.jpg,36455
20434180,CC-BY-SA,https://static.inaturalist.org/photos/31548199/medium.jpg,36455
20451031,,https://static.inaturalist.org/photos/31577487/medium.jpg,36488
20463224,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31586948/medium.jpeg,36488
20463539,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/31587459/medium.jpg,36488
20463552,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/31587484/medium.jpg,36488
20463662,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/31587575/medium.jpg,36488
20469149,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/31596835/medium.jpg,36391
20500307,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31640258/medium.jpg,36391
20517174,,https://static.inaturalist.org/photos/31669289/medium.jpg,36455
20517180,,https://static.inaturalist.org/photos/31669294/medium.jpg,36455
20517223,,https://static.inaturalist.org/photos/31669354/medium.jpg,36455
20519842,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31673846/medium.jpeg,36455
20530329,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/31692031/medium.jpg,36488
20540599,,https://static.inaturalist.org/photos/31709088/medium.jpg,36488
20688070,,https://static.inaturalist.org/photos/31897004/medium.jpeg,36488
20698921,,https://static.inaturalist.org/photos/31911024/medium.jpeg,36391
20699495,,https://static.inaturalist.org/photos/31911646/medium.jpeg,36488
20727709,,https://static.inaturalist.org/photos/40970475/medium.jpg,36488
20755203,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/32004423/medium.png,36488
20758221,,https://static.inaturalist.org/photos/32009389/medium.jpg,36455
20765177,,https://static.inaturalist.org/photos/32020892/medium.jpg,36488
20768360,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/32026937/medium.jpg,36391
20782538,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/32050377/medium.png,36488
20783174,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32051462/medium.jpeg,36488
20787641,CC-BY-NC,https://static.inaturalist.org/photos/32058522/medium.jpg,36391
20795321,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32071962/medium.jpeg,36455
20795972,,https://static.inaturalist.org/photos/32072870/medium.jpg,36488
20795973,,https://static.inaturalist.org/photos/32073141/medium.jpg,36488
20795975,,https://static.inaturalist.org/photos/32073218/medium.jpg,36488
20795976,,https://static.inaturalist.org/photos/32073299/medium.jpg,36488
20795977,,https://static.inaturalist.org/photos/32073360/medium.jpg,36488
20795978,,https://static.inaturalist.org/photos/32073386/medium.jpg,36488
20795979,,https://static.inaturalist.org/photos/32073416/medium.jpg,36488
20796823,,https://static.inaturalist.org/photos/32074847/medium.jpg,36488
20796824,,https://static.inaturalist.org/photos/32074875/medium.jpg,36488
20796826,,https://static.inaturalist.org/photos/32075098/medium.jpg,36488
20802622,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32084514/medium.jpeg,36455
20806028,,https://static.inaturalist.org/photos/32089162/medium.jpg,36455
20806344,,https://static.inaturalist.org/photos/32089772/medium.jpg,36391
20807010,,https://static.inaturalist.org/photos/32090812/medium.jpg,36391
20809002,,https://static.inaturalist.org/photos/32094349/medium.jpeg,36391
20809546,,https://static.inaturalist.org/photos/32095325/medium.jpeg,36391
20829463,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32129474/medium.jpg,36488
20836940,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32142759/medium.jpg,36455
20850810,,https://static.inaturalist.org/photos/32167069/medium.jpg,36391
20853389,,https://static.inaturalist.org/photos/32171309/medium.jpg,36455
20854546,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/32173161/medium.jpeg,36488
20854581,,https://static.inaturalist.org/photos/32173216/medium.jpg,36455
20897706,,https://static.inaturalist.org/photos/32247327/medium.jpg,36488
20897746,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32247389/medium.jpg,36488
20899403,,https://static.inaturalist.org/photos/32251171/medium.jpg,36391
20910498,,https://static.inaturalist.org/photos/32270926/medium.jpg,36488
20914344,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/32277856/medium.jpg,36391
20920641,,https://static.inaturalist.org/photos/32288097/medium.jpg,36488
20923824,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32293614/medium.jpg,36455
20925369,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32296218/medium.jpg,36455
20926837,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32344980/medium.jpeg,36455
20935600,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32315736/medium.jpeg,36391
20944808,CC-BY-NC,https://static.inaturalist.org/photos/32332603/medium.jpeg,36488
20947697,,https://static.inaturalist.org/photos/32338085/medium.jpg,36455
20950999,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32343910/medium.jpg,36455
20951026,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32343971/medium.jpg,36455
20951068,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32344014/medium.jpg,36455
20951082,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32344043/medium.jpg,36455
20951286,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32344457/medium.jpg,36455
20951500,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32344801/medium.jpg,36391
20951517,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32344825/medium.jpg,36391
20958872,,https://static.inaturalist.org/photos/32358517/medium.jpg,36455
20958880,,https://static.inaturalist.org/photos/32358548/medium.jpg,36455
20969449,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32379519/medium.jpg,36455
20972599,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32385079/medium.jpg,36455
20972614,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32385132/medium.jpg,36455
20972659,,https://static.inaturalist.org/photos/32385210/medium.jpg,36455
20972706,,https://static.inaturalist.org/photos/32385279/medium.jpg,36455
20972991,,https://static.inaturalist.org/photos/32385739/medium.jpg,36455
20974204,,https://static.inaturalist.org/photos/32387905/medium.jpg,36455
20976130,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32391344/medium.jpg,36488
20998245,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32430787/medium.jpg,36488
21013914,,https://static.inaturalist.org/photos/32457651/medium.jpg,36455
21030754,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32486398/medium.jpg,36488
21041178,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/32505713/medium.jpg,36391
21061401,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32540876/medium.jpeg,36455
21077787,,https://static.inaturalist.org/photos/32570212/medium.jpg,36488
21094675,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32599373/medium.jpg,36455
21112305,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32629995/medium.jpg,36455
21119341,,https://static.inaturalist.org/photos/32641281/medium.jpg,36391
21144752,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32686165/medium.jpg,36488
21145019,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32686443/medium.jpg,36488
21145091,,https://static.inaturalist.org/photos/32686635/medium.jpg,36488
21145712,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32687736/medium.jpg,36488
21145745,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32687798/medium.jpg,36488
21145804,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32687931/medium.jpg,36488
21145853,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32688057/medium.jpg,36488
21145882,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32688088/medium.jpg,36488
21145884,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32688093/medium.jpg,36488
21145898,,https://static.inaturalist.org/photos/32688098/medium.jpg,36488
21145935,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32688160/medium.jpg,36488
21145951,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32688182/medium.jpg,36488
21149407,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32694225/medium.jpg,36488
21149505,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32694342/medium.jpg,36488
21149521,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32694363/medium.jpeg,36488
21149637,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32694581/medium.jpg,36488
21149668,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32694641/medium.jpg,36488
21150581,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32696072/medium.jpeg,36488
21150626,,https://static.inaturalist.org/photos/32696171/medium.jpg,36488
21150678,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32696226/medium.jpeg,36488
21150689,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32696266/medium.jpeg,36488
21150747,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32696391/medium.jpg,36488
21150795,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32696462/medium.jpg,36488
21150873,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32696590/medium.jpg,36488
21150915,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32696683/medium.jpg,36488
21150923,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32696705/medium.jpeg,36488
21151089,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32697048/medium.jpg,36488
21152143,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32698643/medium.jpeg,36488
21154053,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32701238/medium.jpeg,36488
21154957,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32702757/medium.jpg,36488
21162975,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32710435/medium.jpg,36488
21164405,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32712843/medium.jpg,36455
21192833,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32757855/medium.jpeg,36391
21201764,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32772712/medium.jpg,36488
21205650,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32774859/medium.jpeg,36455
21205651,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32774862/medium.jpeg,36455
21205660,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32774922/medium.jpeg,36455
21205675,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32778566/medium.jpeg,36391
21205679,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32778576/medium.jpeg,36455
21207025,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32780810/medium.jpeg,36391
21207793,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32782103/medium.jpg,36488
21207826,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32782180/medium.jpg,36488
21207877,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32782216/medium.jpg,36455
21207926,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32782273/medium.jpg,36488
21207927,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32782268/medium.jpg,36488
21207985,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32782362/medium.jpg,36488
21208471,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32783108/medium.jpeg,36391
21208490,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32783219/medium.jpeg,36391
21208492,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32783226/medium.jpeg,36391
21208494,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32783245/medium.jpeg,36455
21208496,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32783246/medium.jpeg,36455
21210805,CC-BY-NC,https://static.inaturalist.org/photos/32786428/medium.jpeg,36488
21211261,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32787202/medium.jpg,36488
21216052,,https://inaturalist-open-data.s3.amazonaws.com/photos/32794859/medium.jpeg,36488
21216071,,https://inaturalist-open-data.s3.amazonaws.com/photos/32794909/medium.jpeg,36488
21216175,,https://inaturalist-open-data.s3.amazonaws.com/photos/32795102/medium.jpeg,36488
21219198,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32800515/medium.jpg,36488
21221195,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32804168/medium.jpg,36455
21228267,,https://static.inaturalist.org/photos/32816204/medium.jpeg,36455
21229237,,https://static.inaturalist.org/photos/33043261/medium.jpg,36391
21229970,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32818995/medium.jpg,36455
21234807,,https://static.inaturalist.org/photos/32827007/medium.jpeg,36455
21235383,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32827989/medium.jpg,36488
21236370,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32829706/medium.jpg,36455
21236774,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32830373/medium.jpg,36488
21236828,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32830542/medium.jpeg,36488
21237019,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32830721/medium.jpg,36488
21237385,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32831509/medium.jpg,36488
21237978,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32832742/medium.jpg,36488
21238891,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32834523/medium.jpg,36488
21238916,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32834604/medium.jpg,36488
21239502,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32835810/medium.jpg,36488
21242395,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/32840721/medium.jpeg,36488
